NUMRESERVA,IDESTADIA,IDSERVICIO,IDHORARIO,IDCONSUMO,IDCONVENCION,CAPACIDAD
71340,54782,15,71370,,,1
71341,54783,15,71371,,,1
71342,54784,11,71372,,,2
71343,54785,5,71373,,,4
71344,54786,12,71374,,,3
71345,54787,15,71375,,,2
71346,54788,13,71376,,,1
71347,54789,8,71377,,,1
71348,54790,20,71378,,,1
71349,54791,14,71379,,,2
71350,54792,4,71380,,,2
71351,54793,22,71381,,,4
71352,54794,8,71382,,,3
71353,54795,6,71383,,,1
71354,54796,8,71384,,,1
71355,54797,22,71385,,,4
71356,54798,12,71386,,,1
71357,54799,14,71387,,,4
71358,54800,11,71388,,,2
71359,54801,8,71389,,,4
71360,54802,20,71390,,,3
71361,54803,4,71391,,,1
71362,54804,12,71392,,,1
71363,54805,15,71393,,,3
71364,54806,18,71394,,,3
71365,54807,20,71395,,,4
71366,54808,8,71396,,,3
71367,54809,13,71397,,,3
71368,54810,12,71398,,,3
71369,54811,6,71399,,,4
71370,54812,20,71400,,,2
71371,54813,20,71401,,,1
71372,54814,13,71402,,,1
71373,54815,18,71403,,,1
71374,54816,14,71404,,,2
71375,54817,17,71405,,,1
71376,54818,15,71406,,,3
71377,54819,22,71407,,,4
71378,54820,22,71408,,,4
71379,54821,18,71409,,,1
71380,54822,4,71410,,,4
71381,54823,14,71411,,,2
71382,54824,17,71412,,,2
71383,54825,20,71413,,,2
71384,54826,20,71414,,,3
71385,54827,14,71415,14,,4
71386,54828,11,71416,,,3
71387,54829,5,71417,,,2
71388,54830,8,71418,,,4
71389,54831,5,71419,,,1
71390,54832,5,71420,,,2
71391,54833,20,71421,,,3
71392,54834,15,71422,,,1
71393,54835,8,71423,15,,2
71394,54836,8,71424,,,1
71395,54837,20,71425,,,2
71396,54838,11,71426,,,4
71397,54839,11,71427,,,3
71398,54840,14,71428,,,4
71399,54841,5,71429,,,1
71400,54842,5,71430,,,1
71401,54843,18,71431,,,3
71402,54844,4,71432,,,1
71403,54845,13,71433,,,3
71404,54846,15,71434,,,3
71405,54847,4,71435,,,1
71406,54848,15,71436,,,3
71407,54849,11,71437,,,4
71408,54850,18,71438,,,2
71409,54851,6,71439,,,3
71410,54852,8,71440,,,4
71411,54853,6,71441,,,2
71412,54854,11,71442,,,3
71413,54855,11,71443,,,4
71414,54856,20,71444,,,1
71415,54857,18,71445,,,3
71416,54858,6,71446,,,1
71417,54859,12,71447,,,4
71418,54860,15,71448,,,4
71419,54861,18,71449,15,,4
71420,54862,17,71450,,,2
71421,54863,13,71451,,,4
71422,54864,18,71452,,,4
71423,54865,17,71453,,,2
71424,54866,5,71454,,,1
71425,54867,6,71455,,,3
71426,54868,4,71456,,,3
71427,54869,17,71457,,,4
71428,54870,17,71458,,,4
71429,54871,14,71459,,,4
71430,54872,12,71460,,,1
71431,54873,20,71461,,,4
71432,54874,12,71462,,,1
71433,54875,22,71463,,,3
71434,54876,17,71464,,,3
71435,54877,5,71465,,,3
71436,54878,22,71466,,,3
71437,54879,12,71467,14,,3
71438,54880,11,71468,,,2
71439,54881,4,71469,,,4
71440,54882,18,71470,,,3
71441,54883,11,71471,,,2
71442,54884,13,71472,,,4
71443,54885,11,71473,,,3
71444,54886,22,71474,16,,1
71445,54887,13,71475,,,2
71446,54888,5,71476,,,4
71447,54889,18,71477,,,1
71448,54890,12,71478,,,2
71449,54891,17,71479,,,1
71450,54892,11,71480,,,3
71451,54893,12,71481,,,3
71452,54894,8,71482,,,3
71453,54895,13,71483,,,4
71454,54896,18,71484,,,4
71455,54897,8,71485,,,1
71456,54898,4,71486,,,3
71457,54899,8,71487,,,2
71458,54900,12,71488,,,4
71459,54901,12,71489,16,,4
71460,54902,13,71490,,,2
71461,54903,18,71491,,,1
71462,54904,20,71492,,,4
71463,54905,18,71493,,,4
71464,54906,8,71494,,,2
71465,54907,4,71495,,,3
71466,54908,8,71496,,,2
71467,54909,11,71497,,,4
71468,54910,11,71498,,,2
71469,54911,22,71499,,,3
71470,54912,17,71500,,,1
71471,54913,14,71501,,,3
71472,54914,8,71502,,,4
71473,54915,18,71503,,,1
71474,54916,17,71504,,,1
71475,54917,6,71505,,,4
71476,54918,15,71506,16,,3
71477,54919,11,71507,14,,1
71478,54920,6,71508,,,4
71479,54921,20,71509,,,2
71480,54922,4,71510,,,4
71481,54923,17,71511,,,4
71482,54924,6,71512,,,3
71483,54925,12,71513,,,3
71484,54926,17,71514,,,3
71485,54927,17,71515,,,1
71486,54928,14,71516,,,2
71487,54929,20,71517,,,2
71488,54930,4,71518,,,1
71489,54931,13,71519,,,2
71490,54932,20,71520,,,3
71491,54933,17,71521,,,2
71492,54934,22,71522,,,3
71493,54935,17,71523,,,4
71494,54936,8,71524,,,1
71495,54937,4,71525,,,3
71496,54938,15,71526,,,4
71497,54939,5,71527,,,2
71498,54940,17,71528,,,4
71499,54941,14,71529,,,2
71500,54942,14,71530,,,1
71501,54943,14,71531,,,4
71502,54944,15,71532,14,,1
71503,54945,17,71533,,,1
71504,54946,8,71534,,,3
71505,54947,13,71535,,,2
71506,54948,11,71536,,,1
71507,54949,11,71537,15,,1
71508,54950,20,71538,,,2
71509,54951,20,71539,,,3
71510,54952,18,71540,,,1
71511,54953,22,71541,,,4
71512,54954,14,71542,,,1
71513,54955,22,71543,,,1
71514,54956,5,71544,,,1
71515,54957,6,71545,,,1
71516,54958,4,71546,,,4
71517,54959,13,71547,,,4
71518,54960,6,71548,,,2
71519,54961,15,71549,,,4
71520,54962,6,71550,,,2
71521,54963,14,71551,,,1
71522,54964,22,71552,,,2
71523,54965,11,71553,,,3
71524,54966,4,71554,,,3
71525,54967,12,71555,,,4
71526,54968,20,71556,,,1
71527,54969,15,71557,,,3
71528,54970,12,71558,,,1
71529,54971,20,71559,,,4
71530,54972,17,71560,,,1
71531,54973,13,71561,,,1
71532,54974,13,71562,16,,2
71533,54975,4,71563,,,3
71534,54976,8,71564,,,2
71535,54977,14,71565,16,,3
71536,54978,8,71566,,,3
71537,54979,6,71567,,,2
71538,54980,15,71568,,,4
71539,54981,20,71569,,,1
71540,54982,8,71570,,,1
71541,54983,11,71571,,,4
71542,54984,4,71572,,,3
71543,54985,8,71573,,,1
71544,54986,17,71574,,,1
71545,54987,17,71575,,,4
71546,54988,12,71576,,,3
71547,54989,22,71577,,,3
71548,54990,14,71578,,,3
71549,54991,15,71579,,,2
71550,54992,17,71580,,,2
71551,54993,6,71581,,,4
71552,54994,8,71582,,,3
71553,54995,22,71583,,,2
71554,54996,15,71584,,,2
71555,54997,22,71585,,,1
71556,54998,17,71586,,,2
71557,54999,13,71587,,,3
71558,55000,11,71588,,,1
71559,55001,8,71589,,,4
71560,55002,12,71590,,,1
71561,55003,12,71591,,,1
71562,55004,20,71592,,,1
71563,55005,13,71593,,,4
71564,55006,4,71594,,,3
71565,55007,15,71595,,,2
71566,55008,18,71596,,,4
71567,55009,18,71597,,,4
71568,55010,12,71598,,,1
71569,55011,18,71599,,,3
71570,55012,17,71600,,,4
71571,55013,11,71601,,,4
71572,55014,13,71602,,,2
71573,55015,5,71603,,,2
71574,55016,4,71604,16,,3
71575,55017,6,71605,,,3
71576,55018,17,71606,,,3
71577,55019,13,71607,,,4
71578,55020,14,71608,,,1
71579,55021,8,71609,,,4
71580,55022,4,71610,,,3
71581,55023,6,71611,,,1
71582,55024,6,71612,,,4
71583,55025,8,71613,,,4
71584,55026,15,71614,,,2
71585,55027,18,71615,,,3
71586,55028,17,71616,,,2
71587,55029,18,71617,,,2
71588,55030,4,71618,,,2
71589,55031,6,71619,,,2
71590,55032,15,71620,,,2
71591,55033,22,71621,,,4
71592,55034,14,71622,14,,1
71593,55035,20,71623,,,2
71594,55036,13,71624,,,1
71595,55037,18,71625,,,1
71596,55038,14,71626,,,4
71597,55039,11,71627,,,2
71598,55040,12,71628,,,1
71599,55041,22,71629,,,3
71600,55042,18,71630,,,2
71601,55043,11,71631,,,2
71602,55044,15,71632,,,1
71603,55045,8,71633,,,1
71604,55046,15,71634,,,4
71605,55047,6,71635,,,1
71606,55048,6,71636,,,2
71607,55049,15,71637,,,1
71608,55050,17,71638,15,,1
71609,55051,12,71639,,,3
71610,55052,15,71640,,,1
71611,55053,14,71641,,,1
71612,55054,8,71642,,,1
71613,55055,4,71643,,,1
71614,55056,6,71644,,,4
71615,55057,14,71645,,,4
71616,55058,5,71646,,,3
71617,55059,8,71647,,,2
71618,55060,15,71648,,,4
71619,55061,20,71649,,,4
71620,55062,5,71650,,,3
71621,55063,14,71651,,,2
71622,55064,4,71652,,,2
71623,55065,11,71653,,,3
71624,55066,8,71654,,,1
71625,55067,12,71655,16,,3
71626,55068,8,71656,,,2
71627,55069,22,71657,,,2
71628,55070,18,71658,16,,2
71629,55071,13,71659,,,3
71630,55072,5,71660,,,3
71631,55073,12,71661,,,2
71632,55074,22,71662,,,4
71633,55075,18,71663,,,4
71634,55076,14,71664,,,4
71635,55077,4,71665,,,1
71636,55078,14,71666,,,1
71637,55079,4,71667,,,4
71638,55080,18,71668,,,4
71639,55081,8,71669,,,4
71640,55082,15,71670,,,4
71641,55083,18,71671,16,,2
71642,55084,5,71672,,,4
71643,55085,12,71673,,,3
71644,55086,18,71674,,,4
71645,55087,6,71675,,,1
71646,55088,13,71676,,,3
71647,55089,4,71677,,,1
71648,55090,11,71678,,,1
71649,55091,4,71679,,,3
71650,55092,13,71680,,,4
71651,55093,6,71681,,,4
71652,55094,12,71682,,,1
71653,55095,13,71683,,,1
71654,55096,4,71684,,,3
71655,55097,8,71685,,,4
71656,55098,12,71686,,,3
71657,55099,6,71687,,,2
71658,55100,12,71688,,,3
71659,55101,8,71689,,,4
71660,55102,15,71690,,,1
71661,55103,5,71691,,,1
71662,55104,22,71692,14,,4
71663,55105,20,71693,,,4
71664,55106,20,71694,,,1
71665,55107,12,71695,,,3
71666,55108,13,71696,,,1
71667,55109,6,71697,16,,4
71668,55110,8,71698,,,2
71669,55111,14,71699,,,4
71670,55112,20,71700,,,1
71671,55113,22,71701,,,3
71672,55114,6,71702,,,3
71673,55115,15,71703,,,1
71674,55116,15,71704,,,4
71675,55117,17,71705,,,2
71676,55118,8,71706,,,3
71677,55119,17,71707,,,3
71678,55120,13,71708,15,,4
71679,55121,6,71709,,,4
71680,55122,5,71710,,,1
71681,55123,17,71711,,,3
71682,55124,20,71712,,,1
71683,55125,12,71713,,,1
71684,55126,12,71714,,,3
71685,55127,20,71715,,,4
71686,55128,15,71716,,,3
71687,55129,8,71717,,,3
71688,55130,13,71718,,,3
71689,55131,22,71719,,,1
71690,55132,14,71720,,,1
71691,55133,12,71721,14,,1
71692,55134,12,71722,,,3
71693,55135,14,71723,,,3
71694,55136,18,71724,,,4
71695,55137,5,71725,,,1
71696,55138,18,71726,,,1
71697,55139,12,71727,,,1
71698,55140,20,71728,,,2
71699,55141,13,71729,,,4
71700,55142,11,71730,,,3
71701,55143,8,71731,,,4
71702,55144,5,71732,,,4
71703,55145,22,71733,,,2
71704,55146,11,71734,,,3
71705,55147,22,71735,,,3
71706,55148,22,71736,,,3
71707,55149,4,71737,,,1
71708,55150,6,71738,,,4
71709,55151,12,71739,,,2
71710,55152,17,71740,,,3
71711,55153,22,71741,,,1
71712,55154,15,71742,,,2
71713,55155,22,71743,14,,2
71714,55156,12,71744,,,2
71715,55157,20,71745,,,1
71716,55158,12,71746,,,1
71717,55159,5,71747,,,2
71718,55160,22,71748,,,4
71719,55161,22,71749,15,,3
71720,55162,8,71750,,,4
71721,55163,18,71751,,,1
71722,55164,11,71752,,,3
71723,55165,15,71753,16,,3
71724,55166,13,71754,,,4
71725,55167,15,71755,,,3
71726,55168,15,71756,,,3
71727,55169,17,71757,,,3
71728,55170,6,71758,,,3
71729,55171,14,71759,,,1
71730,55172,4,71760,,,1
71731,55173,4,71761,,,1
71732,55174,12,71762,,,2
71733,55175,18,71763,,,2
71734,55176,20,71764,,,4
71735,55177,6,71765,,,1
71736,55178,14,71766,,,1
71737,55179,14,71767,15,,4
71738,55180,20,71768,,,2
71739,55181,6,71769,,,2
71740,55182,20,71770,,,3
71741,55183,22,71771,,,2
71742,55184,5,71772,,,1
71743,55185,8,71773,,,3
71744,55186,12,71774,,,1
71745,55187,8,71775,16,,3
71746,55188,20,71776,,,3
71747,55189,13,71777,,,2
71748,55190,15,71778,,,1
71749,55191,20,71779,,,3
71750,55192,4,71780,,,2
71751,55193,12,71781,,,3
71752,55194,22,71782,,,2
71753,55195,17,71783,,,3
71754,55196,4,71784,,,2
71755,55197,6,71785,,,4
71756,55198,14,71786,,,2
71757,55199,5,71787,,,2
71758,55200,22,71788,,,2
71759,55201,12,71789,,,4
71760,55202,22,71790,,,3
71761,55203,20,71791,,,2
71762,55204,15,71792,,,2
71763,55205,20,71793,,,2
71764,55206,11,71794,,,1
71765,55207,12,71795,,,2
71766,55208,22,71796,,,1
71767,55209,11,71797,,,2
71768,55210,14,71798,,,1
71769,55211,11,71799,,,4
71770,55212,5,71800,,,4
71771,55213,22,71801,,,2
71772,55214,6,71802,,,4
71773,55215,13,71803,16,,4
71774,55216,22,71804,,,2
71775,55217,15,71805,,,1
71776,55218,18,71806,,,3
71777,55219,20,71807,,,3
71778,55220,14,71808,,,4
71779,55221,12,71809,,,1
71780,55222,6,71810,,,3
71781,55223,8,71811,,,2
71782,55224,6,71812,,,4
71783,55225,11,71813,,,3
71784,55226,13,71814,,,2
71785,55227,15,71815,,,3
71786,55228,4,71816,,,1
71787,55229,20,71817,,,2
71788,55230,18,71818,,,3
71789,55231,4,71819,16,,3
71790,55232,13,71820,,,1
71791,55233,18,71821,,,2
71792,55234,5,71822,,,4
71793,55235,11,71823,,,1
71794,55236,14,71824,,,4
71795,55237,17,71825,,,4
71796,55238,11,71826,,,3
71797,55239,6,71827,,,2
71798,55240,18,71828,,,1
71799,55241,14,71829,,,1
71800,55242,12,71830,,,1
71801,55243,11,71831,,,1
71802,55244,6,71832,,,3
71803,55245,22,71833,,,1
71804,55246,4,71834,,,4
71805,55247,14,71835,,,4
71806,55248,13,71836,,,1
71807,55249,5,71837,,,1
71808,55250,17,71838,,,4
71809,55251,14,71839,,,1
71810,55252,20,71840,,,1
71811,55253,13,71841,,,1
71812,55254,12,71842,,,2
71813,55255,22,71843,,,2
71814,55256,11,71844,,,3
71815,55257,11,71845,,,2
71816,55258,12,71846,,,3
71817,55259,15,71847,,,3
71818,55260,12,71848,,,4
71819,55261,17,71849,,,3
71820,55262,13,71850,,,1
71821,55263,18,71851,,,4
71822,55264,22,71852,,,2
71823,55265,15,71853,,,2
71824,55266,18,71854,,,2
71825,55267,14,71855,,,1
71826,55268,18,71856,,,4
71827,55269,6,71857,,,4
71828,55270,12,71858,,,3
71829,55271,5,71859,,,4
71830,55272,22,71860,,,2
71831,55273,12,71861,,,2
71832,55274,17,71862,,,3
71833,55275,5,71863,,,4
71834,55276,14,71864,,,3
71835,55277,20,71865,,,4
71836,55278,17,71866,,,4
71837,55279,17,71867,,,4
71838,55280,4,71868,,,4
71839,55281,14,71869,,,2
71840,55282,11,71870,,,3
71841,55283,20,71871,,,1
71842,55284,14,71872,,,2
71843,55285,4,71873,,,3
71844,55286,4,71874,,,2
71845,55287,18,71875,,,4
71846,55288,14,71876,,,4
71847,55289,22,71877,,,2
71848,55290,22,71878,,,1
71849,55291,13,71879,,,1
71850,55292,20,71880,,,3
71851,55293,5,71881,,,3
71852,55294,14,71882,,,4
71853,55295,12,71883,,,2
71854,55296,20,71884,,,3
71855,55297,13,71885,,,1
71856,55298,22,71886,,,2
71857,55299,14,71887,,,3
71858,55300,8,71888,,,4
71859,55301,13,71889,,,4
71860,55302,13,71890,,,2
71861,55303,13,71891,,,3
71862,55304,15,71892,16,,2
71863,55305,12,71893,,,3
71864,55306,8,71894,16,,1
71865,55307,17,71895,,,1
71866,55308,11,71896,,,2
71867,55309,12,71897,16,,1
71868,55310,4,71898,,,4
71869,55311,20,71899,,,2
71870,55312,13,71900,,,4
71871,55313,13,71901,,,3
71872,55314,22,71902,,,4
71873,55315,6,71903,14,,4
71874,55316,4,71904,,,4
71875,55317,18,71905,,,1
71876,55318,11,71906,,,1
71877,55319,17,71907,,,3
71878,55320,6,71908,,,3
71879,55321,18,71909,,,4
71880,55322,4,71910,,,3
71881,55323,17,71911,,,4
71882,55324,22,71912,,,2
71883,55325,5,71913,,,4
71884,55326,17,71914,,,2
71885,55327,4,71915,,,4
71886,55328,15,71916,,,2
71887,55329,4,71917,,,4
71888,55330,6,71918,,,1
71889,55331,20,71919,16,,1
71890,55332,18,71920,,,1
71891,55333,11,71921,,,1
71892,55334,20,71922,,,3
71893,55335,12,71923,,,1
71894,55336,18,71924,,,2
71895,55337,22,71925,,,3
71896,55338,11,71926,,,3
71897,55339,11,71927,,,3
71898,55340,12,71928,,,2
71899,55341,15,71929,,,4
71900,55342,11,71930,,,4
71901,55343,14,71931,,,2
71902,55344,12,71932,,,1
71903,55345,22,71933,,,1
71904,55346,22,71934,,,4
71905,55347,17,71935,,,1
71906,55348,13,71936,,,1
71907,55349,15,71937,,,2
71908,55350,14,71938,,,1
71909,55351,6,71939,,,2
71910,55352,17,71940,,,4
71911,55353,11,71941,,,3
71912,55354,22,71942,,,4
71913,55355,18,71943,,,1
71914,55356,22,71944,,,2
71915,55357,11,71945,,,1
71916,55358,13,71946,,,3
71917,55359,12,71947,,,2
71918,55360,14,71948,,,3
71919,55361,8,71949,15,,1
71920,55362,4,71950,,,1
71921,55363,12,71951,,,4
71922,55364,17,71952,,,3
71923,55365,12,71953,,,4
71924,55366,6,71954,,,3
71925,55367,8,71955,,,1
71926,55368,12,71956,,,4
71927,55369,5,71957,,,3
71928,55370,20,71958,,,4
71929,55371,17,71959,,,2
71930,55372,5,71960,,,4
71931,55373,22,71961,,,1
71932,55374,14,71962,,,4
71933,55375,14,71963,,,3
71934,55376,13,71964,,,2
71935,55377,15,71965,16,,3
71936,55378,13,71966,,,2
71937,55379,22,71967,15,,3
71938,55380,13,71968,16,,4
71939,55381,18,71969,,,3
71940,55382,13,71970,,,3
71941,55383,11,71971,14,,1
71942,55384,13,71972,,,4
71943,55385,6,71973,,,1
71944,55386,15,71974,,,4
71945,55387,17,71975,,,4
71946,55388,6,71976,,,4
71947,55389,13,71977,,,1
71948,55390,12,71978,,,2
71949,55391,6,71979,,,3
71950,55392,18,71980,,,1
71951,55393,17,71981,,,3
71952,55394,13,71982,,,4
71953,55395,5,71983,,,1
71954,55396,22,71984,,,3
71955,55397,20,71985,,,3
71956,55398,17,71986,,,1
71957,55399,4,71987,,,3
71958,55400,11,71988,,,3
71959,55401,15,71989,,,3
71960,55402,22,71990,,,4
71961,55403,12,71991,,,1
71962,55404,11,71992,,,1
71963,55405,8,71993,,,3
71964,55406,12,71994,,,3
71965,55407,14,71995,,,4
71966,55408,13,71996,,,1
71967,55409,5,71997,,,1
71968,55410,18,71998,,,2
71969,55411,11,71999,,,1
71970,55412,15,72000,,,4
71971,55413,13,72001,,,1
71972,55414,4,72002,,,1
71973,55415,5,72003,,,1
71974,55416,15,72004,,,3
71975,55417,11,72005,,,2
71976,55418,6,72006,,,3
71977,55419,17,72007,,,1
71978,55420,4,72008,,,3
71979,55421,20,72009,15,,1
71980,55422,11,72010,,,2
71981,55423,14,72011,,,4
71982,55424,17,72012,,,3
71983,55425,14,72013,,,4
71984,55426,6,72014,14,,3
71985,55427,5,72015,,,2
71986,55428,6,72016,,,1
71987,55429,8,72017,,,1
71988,55430,4,72018,,,3
71989,55431,6,72019,,,4
71990,55432,18,72020,,,3
71991,55433,13,72021,,,3
71992,55434,22,72022,,,3
71993,55435,12,72023,15,,2
71994,55436,13,72024,,,1
71995,55437,6,72025,,,1
71996,55438,18,72026,,,3
71997,55439,15,72027,,,4
71998,55440,11,72028,,,3
71999,55441,14,72029,14,,4
72000,55442,12,72030,,,1
72001,55443,13,72031,,,4
72002,55444,20,72032,,,2
72003,55445,11,72033,,,2
72004,55446,15,72034,,,2
72005,55447,5,72035,,,4
72006,55448,15,72036,,,2
72007,55449,5,72037,,,3
72008,55450,17,72038,,,3
72009,55451,5,72039,,,2
72010,55452,20,72040,,,1
72011,55453,5,72041,,,3
72012,55454,13,72042,,,1
72013,55455,20,72043,,,4
72014,55456,5,72044,,,4
72015,55457,8,72045,,,4
72016,55458,8,72046,,,3
72017,55459,8,72047,14,,4
72018,55460,8,72048,,,3
72019,55461,13,72049,,,2
72020,55462,17,72050,,,2
72021,55463,8,72051,,,4
72022,55464,6,72052,,,4
72023,55465,13,72053,,,3
72024,55466,18,72054,,,3
72025,55467,20,72055,,,4
72026,55468,12,72056,,,3
72027,55469,15,72057,15,,4
72028,55470,4,72058,,,3
72029,55471,17,72059,,,4
72030,55472,4,72060,,,1
72031,55473,11,72061,,,2
72032,55474,6,72062,,,4
72033,55475,20,72063,,,4
72034,55476,5,72064,,,3
72035,55477,13,72065,16,,2
72036,55478,4,72066,,,2
72037,55479,22,72067,,,2
72038,55480,14,72068,,,2
72039,55481,13,72069,,,4
72040,55482,12,72070,,,1
72041,55483,22,72071,,,3
72042,55484,18,72072,,,4
72043,55485,13,72073,,,2
72044,55486,5,72074,,,3
72045,55487,20,72075,,,4
72046,55488,6,72076,,,1
72047,55489,14,72077,,,4
72048,55490,8,72078,,,3
72049,55491,18,72079,,,1
72050,55492,4,72080,,,2
72051,55493,4,72081,,,4
72052,55494,22,72082,,,4
72053,55495,6,72083,,,2
72054,55496,11,72084,,,1
72055,55497,4,72085,,,4
72056,55498,18,72086,,,4
72057,55499,6,72087,,,4
72058,55500,12,72088,16,,1
72059,55501,15,72089,,,4
72060,55502,11,72090,,,1
72061,55503,15,72091,,,4
72062,55504,8,72092,,,4
72063,55505,4,72093,,,3
72064,55506,6,72094,,,2
72065,55507,8,72095,,,1
72066,55508,22,72096,,,1
72067,55509,17,72097,,,2
72068,55510,13,72098,,,3
72069,55511,20,72099,,,2
72070,55512,6,72100,,,3
72071,55513,14,72101,,,4
72072,55514,22,72102,,,1
72073,55515,22,72103,,,2
72074,55516,14,72104,,,4
72075,55517,13,72105,,,4
72076,55518,14,72106,,,2
72077,55519,22,72107,,,3
72078,55520,18,72108,16,,4
72079,55521,5,72109,,,4
72080,55522,12,72110,,,3
72081,55523,14,72111,,,4
72082,55524,17,72112,,,3
72083,55525,17,72113,,,4
72084,55526,20,72114,,,1
72085,55527,17,72115,,,2
72086,55528,4,72116,,,2
72087,55529,15,72117,,,2
72088,55530,12,72118,,,3
72089,55531,5,72119,15,,3
72090,55532,15,72120,,,4
72091,55533,15,72121,,,3
72092,55534,6,72122,,,2
72093,55535,15,72123,,,1
72094,55536,5,72124,,,1
72095,55537,8,72125,,,3
72096,55538,20,72126,,,2
72097,55539,13,72127,,,1
72098,55540,22,72128,,,3
72099,55541,20,72129,,,3
72100,55542,17,72130,,,1
72101,55543,5,72131,,,3
72102,55544,4,72132,,,3
72103,55545,18,72133,,,4
72104,55546,14,72134,,,3
72105,55547,18,72135,,,3
72106,55548,4,72136,14,,4
72107,55549,13,72137,,,1
72108,55550,6,72138,,,4
72109,55551,4,72139,,,1
72110,55552,13,72140,,,4
72111,55553,18,72141,,,4
72112,55554,6,72142,,,2
72113,55555,14,72143,,,1
72114,55556,18,72144,,,1
72115,55557,17,72145,,,2
72116,55558,4,72146,,,3
72117,55559,12,72147,,,2
72118,55560,18,72148,,,1
72119,55561,8,72149,,,4
72120,55562,22,72150,,,1
72121,55563,6,72151,,,1
72122,55564,13,72152,,,2
72123,55565,4,72153,,,4
72124,55566,4,72154,,,4
72125,55567,18,72155,,,1
72126,55568,14,72156,,,1
72127,55569,20,72157,,,3
72128,55570,13,72158,,,1
72129,55571,20,72159,,,2
72130,55572,17,72160,,,2
72131,55573,12,72161,,,4
72132,55574,20,72162,,,1
72133,55575,15,72163,,,4
72134,55576,15,72164,,,2
72135,55577,13,72165,,,1
72136,55578,13,72166,,,3
72137,55579,12,72167,,,1
72138,55580,5,72168,,,3
72139,55581,13,72169,,,2
72140,55582,13,72170,,,3
72141,55583,14,72171,,,1
72142,55584,15,72172,,,3
72143,55585,15,72173,,,1
72144,55586,5,72174,,,4
72145,55587,8,72175,,,4
72146,55588,13,72176,,,3
72147,55589,8,72177,14,,4
72148,55590,18,72178,,,1
72149,55591,15,72179,,,1
72150,55592,11,72180,,,1
72151,55593,5,72181,,,1
72152,55594,18,72182,,,3
72153,55595,13,72183,,,1
72154,55596,14,72184,,,3
72155,55597,4,72185,,,4
72156,55598,15,72186,,,3
72157,55599,8,72187,,,3
72158,55600,17,72188,,,4
72159,55601,17,72189,,,1
72160,55602,20,72190,,,3
72161,55603,17,72191,15,,3
72162,55604,5,72192,14,,4
72163,55605,22,72193,15,,1
72164,55606,14,72194,,,1
72165,55607,5,72195,15,,1
72166,55608,20,72196,,,3
72167,55609,6,72197,,,4
72168,55610,5,72198,,,1
72169,55611,13,72199,,,1
72170,55612,18,72200,,,3
72171,55613,11,72201,,,1
72172,55614,22,72202,,,4
72173,55615,6,72203,,,3
72174,55616,18,72204,,,4
72175,55617,11,72205,,,3
72176,55618,22,72206,,,2
72177,55619,8,72207,,,1
72178,55620,12,72208,,,2
72179,55621,20,72209,,,2
72180,55622,4,72210,,,3
72181,55623,5,72211,,,1
72182,55624,20,72212,,,1
72183,55625,15,72213,,,2
72184,55626,22,72214,,,4
72185,55627,20,72215,,,2
72186,55628,13,72216,,,3
72187,55629,14,72217,,,2
72188,55630,13,72218,,,4
72189,55631,4,72219,,,2
72190,55632,22,72220,,,1
72191,55633,18,72221,,,1
72192,55634,6,72222,,,1
72193,55635,4,72223,,,2
72194,55636,8,72224,,,3
72195,55637,14,72225,,,1
72196,55638,22,72226,,,3
72197,55639,12,72227,,,3
72198,55640,17,72228,,,3
72199,55641,6,72229,,,2
72200,55642,20,72230,,,2
72201,55643,17,72231,,,1
72202,55644,5,72232,,,2
72203,55645,17,72233,,,4
72204,55646,13,72234,,,1
72205,55647,11,72235,,,1
72206,55648,12,72236,16,,1
72207,55649,5,72237,,,2
72208,55650,6,72238,,,2
72209,55651,18,72239,,,4
72210,55652,17,72240,,,2
72211,55653,13,72241,,,4
72212,55654,13,72242,,,3
72213,55655,18,72243,,,3
72214,55656,14,72244,,,2
72215,55657,17,72245,,,1
72216,55658,13,72246,,,3
72217,55659,15,72247,,,1
72218,55660,4,72248,,,3
72219,55661,5,72249,,,4
72220,55662,17,72250,,,1
72221,55663,17,72251,,,2
72222,55664,6,72252,,,1
72223,55665,4,72253,,,4
72224,55666,14,72254,,,4
72225,55667,20,72255,16,,4
72226,55668,11,72256,,,2
72227,55669,17,72257,,,1
72228,55670,11,72258,16,,1
72229,55671,14,72259,,,3
72230,55672,15,72260,,,1
72231,55673,13,72261,,,4
72232,55674,18,72262,,,1
72233,55675,14,72263,,,1
72234,55676,15,72264,,,2
72235,55677,13,72265,,,2
72236,55678,8,72266,,,1
72237,55679,8,72267,,,3
72238,55680,14,72268,16,,3
72239,55681,18,72269,,,1
72240,55682,4,72270,,,3
72241,55683,5,72271,,,3
72242,55684,17,72272,,,4
72243,55685,15,72273,,,2
72244,55686,20,72274,,,4
72245,55687,8,72275,,,2
72246,55688,6,72276,,,3
72247,55689,4,72277,,,3
72248,55690,8,72278,,,2
72249,55691,12,72279,,,3
72250,55692,18,72280,,,1
72251,55693,6,72281,,,2
72252,55694,22,72282,,,3
72253,55695,18,72283,,,3
72254,55696,13,72284,,,4
72255,55697,12,72285,,,1
72256,55698,15,72286,,,1
72257,55699,4,72287,,,4
72258,55700,12,72288,,,1
72259,55701,22,72289,,,4
72260,55702,13,72290,,,4
72261,55703,5,72291,,,2
72262,55704,18,72292,,,1
72263,55705,11,72293,,,1
72264,55706,20,72294,,,1
