IDESTADIA,FECHALLEGADA,FECHASALIDA,NUMEROPERSONAS,IDPLAN,IDHABITACION,CHECKIN,PAGADO,IDCLIENTE,IDCONVENCION
74024,09/07/2023,21/07/2023,2,258,290,1,1,1000012981,
74025,20/05/2023,22/05/2023,1,229,258,0,0,1000012982,
74026,13/05/2023,18/05/2023,1,289,283,0,0,1000012983,
74027,23/12/2023,05/01/2024,2,246,121,1,1,1000012984,
74028,01/06/2023,07/06/2023,3,223,176,0,0,1000012985,
74029,21/02/2023,05/03/2023,3,255,190,1,1,1000012986,
74030,10/02/2023,12/02/2023,2,280,168,1,1,1000012987,
74031,12/04/2023,14/04/2023,3,279,48,1,1,1000012988,
74032,01/06/2023,12/06/2023,1,295,50,0,0,1000012989,
74033,19/03/2023,24/03/2023,4,238,33,0,0,1000012990,
74034,18/09/2023,27/09/2023,2,210,140,1,1,1000012991,
74035,08/04/2023,21/04/2023,4,293,159,1,1,1000012992,
74036,05/12/2023,18/12/2023,2,299,178,0,0,1000012993,
74037,18/03/2023,25/03/2023,1,266,198,1,1,1000012994,
74038,24/04/2023,03/05/2023,3,223,30,0,0,1000012995,
74039,01/12/2023,11/12/2023,2,257,232,0,0,1000012996,
74040,10/10/2023,12/10/2023,2,214,183,0,0,1000012997,
74041,11/08/2023,25/08/2023,3,222,50,1,1,1000012998,
74042,09/01/2023,17/01/2023,3,279,14,1,1,1000012999,
74043,16/02/2023,28/02/2023,4,232,184,0,0,1000013000,
74044,05/01/2023,20/01/2023,3,218,204,0,0,1000013001,
74045,22/08/2023,06/09/2023,4,292,202,0,0,1000013002,
74046,23/10/2023,26/10/2023,1,270,110,1,1,1000013003,
74047,27/04/2023,02/05/2023,2,223,294,1,1,1000013004,
74048,11/01/2023,24/01/2023,4,231,36,1,1,1000013005,
74049,07/04/2023,21/04/2023,3,211,285,1,1,1000013006,
74050,03/04/2023,07/04/2023,2,273,151,1,1,1000013007,
74051,27/05/2023,03/06/2023,1,248,247,0,0,1000013008,
74052,18/04/2023,26/04/2023,1,270,14,0,0,1000013009,
74053,03/05/2023,11/05/2023,4,224,28,0,0,1000013010,
74054,18/12/2023,19/12/2023,3,224,290,0,0,1000013011,
74055,07/04/2023,08/04/2023,4,241,181,0,0,1000013012,
74056,04/02/2023,09/02/2023,4,256,172,0,0,1000013013,
74057,09/08/2023,24/08/2023,4,248,173,0,0,1000013014,
74058,20/08/2023,31/08/2023,2,255,154,1,1,1000013015,
74059,02/07/2023,03/07/2023,3,275,146,1,1,1000013016,
74060,17/03/2023,25/03/2023,1,252,60,1,1,1000013017,
74061,12/10/2023,17/10/2023,3,267,136,0,0,1000013018,
74062,20/09/2023,05/10/2023,1,223,244,1,1,1000013019,
74063,30/05/2023,06/06/2023,3,217,118,1,1,1000013020,
74064,17/03/2023,19/03/2023,2,216,136,1,1,1000013021,
74065,10/10/2023,23/10/2023,1,222,147,1,1,1000013022,
74066,29/07/2023,10/08/2023,4,262,167,0,0,1000013023,
74067,16/09/2023,21/09/2023,2,211,32,1,1,1000013024,
74068,30/05/2023,07/06/2023,2,208,50,0,0,1000013025,
74069,06/08/2023,14/08/2023,1,232,248,0,0,1000013026,
74070,11/05/2023,15/05/2023,4,285,113,1,1,1000013027,
74071,29/11/2023,14/12/2023,2,239,213,0,0,1000013028,
74072,04/09/2023,17/09/2023,2,207,92,1,1,1000013029,
74073,19/08/2023,21/08/2023,2,254,193,0,0,1000013030,
74074,20/08/2023,28/08/2023,3,291,30,0,0,1000013031,
74075,09/01/2023,22/01/2023,2,267,252,1,1,1000013032,
74076,22/07/2023,23/07/2023,2,288,42,0,0,1000013033,
74077,30/05/2023,10/06/2023,3,241,231,1,1,1000013034,
74078,01/02/2023,05/02/2023,4,289,173,1,1,1000013035,
74079,22/04/2023,30/04/2023,1,271,234,0,0,1000013036,
74080,03/11/2023,10/11/2023,2,279,14,1,1,1000013037,
74081,07/06/2023,21/06/2023,1,210,212,0,0,1000013038,
74082,29/07/2023,02/08/2023,3,272,286,0,0,1000013039,
74083,20/04/2023,02/05/2023,2,246,179,0,0,1000013040,
74084,04/11/2023,17/11/2023,2,257,291,1,1,1000013041,
74085,04/06/2023,12/06/2023,2,227,238,1,1,1000013042,
74086,26/04/2023,28/04/2023,1,271,296,0,0,1000013043,
74087,24/04/2023,01/05/2023,1,224,144,0,0,1000013044,
74088,23/09/2023,07/10/2023,3,257,116,1,1,1000013045,
74089,13/11/2023,21/11/2023,3,277,27,0,0,1000013046,
74090,16/02/2023,24/02/2023,2,207,281,0,0,1000013047,
74091,27/04/2023,03/05/2023,4,279,5,1,1,1000013048,
74092,09/05/2023,16/05/2023,3,285,136,0,0,1000013049,
74093,22/07/2023,29/07/2023,1,260,226,0,0,1000013050,
74094,29/05/2023,31/05/2023,4,218,247,0,0,1000013051,
74095,21/03/2023,30/03/2023,1,234,55,1,1,1000013052,
74096,17/03/2023,27/03/2023,1,219,245,1,1,1000013053,
74097,04/12/2023,14/12/2023,1,252,136,1,1,1000013054,
74098,18/08/2023,01/09/2023,4,228,219,0,0,1000013055,
74099,27/05/2023,01/06/2023,4,221,1,0,0,1000013056,
74100,25/09/2023,07/10/2023,4,226,36,0,0,1000013057,
74101,13/01/2023,23/01/2023,1,210,178,1,1,1000013058,
74102,15/06/2023,29/06/2023,3,269,205,1,1,1000013059,
74103,08/12/2023,09/12/2023,1,270,201,0,0,1000013060,
74104,27/09/2023,06/10/2023,4,269,261,1,1,1000013061,
74105,23/06/2023,27/06/2023,4,291,23,1,1,1000013062,
74106,14/01/2023,15/01/2023,1,288,131,0,0,1000013063,
74107,21/01/2023,30/01/2023,3,293,170,0,0,1000013064,
74108,27/07/2023,29/07/2023,4,290,168,0,0,1000013065,
74109,23/10/2023,03/11/2023,2,266,80,0,0,1000013066,
74110,15/12/2023,17/12/2023,4,295,102,1,1,1000013067,
74111,22/01/2023,01/02/2023,3,205,74,1,1,1000013068,
74112,30/03/2023,04/04/2023,4,258,71,1,1,1000013069,
74113,11/11/2023,14/11/2023,4,209,171,0,0,1000013070,
74114,09/04/2023,14/04/2023,4,248,202,1,1,1000013071,
74115,29/04/2023,14/05/2023,1,227,34,0,0,1000013072,
74116,29/06/2023,06/07/2023,1,234,34,0,0,1000013073,
74117,24/06/2023,07/07/2023,4,232,54,1,1,1000013074,
74118,25/12/2023,29/12/2023,1,255,13,1,1,1000013075,
74119,10/06/2023,20/06/2023,1,294,157,0,0,1000013076,
74120,03/01/2023,08/01/2023,2,233,203,0,0,1000013077,
74121,25/04/2023,03/05/2023,2,207,7,1,1,1000013078,
74122,09/11/2023,18/11/2023,4,284,39,0,0,1000013079,
74123,07/11/2023,12/11/2023,1,253,189,0,0,1000013080,
74124,04/04/2023,11/04/2023,2,289,70,0,0,1000013081,
74125,28/09/2023,12/10/2023,2,202,34,1,1,1000013082,
74126,15/11/2023,28/11/2023,2,267,70,0,0,1000013083,
74127,17/04/2023,25/04/2023,1,202,144,1,1,1000013084,
74128,26/10/2023,03/11/2023,3,211,103,0,0,1000013085,
74129,30/12/2023,05/01/2024,1,226,114,1,1,1000013086,
74130,18/07/2023,31/07/2023,1,259,215,0,0,1000013087,
74131,17/04/2023,20/04/2023,2,259,189,0,0,1000013088,
74132,03/12/2023,18/12/2023,3,253,180,1,1,1000013089,
74133,30/12/2023,10/01/2024,3,252,5,1,1,1000013090,
74134,08/03/2023,17/03/2023,4,237,254,1,1,1000013091,
74135,11/01/2023,16/01/2023,1,202,219,0,0,1000013092,
74136,06/05/2023,21/05/2023,3,298,58,1,1,1000013093,
74137,17/05/2023,20/05/2023,1,236,137,0,0,1000013094,
74138,09/11/2023,22/11/2023,3,202,233,1,1,1000013095,
74139,04/05/2023,09/05/2023,3,262,300,0,0,1000013096,
74140,13/12/2023,14/12/2023,1,290,30,0,0,1000013097,
74141,03/05/2023,12/05/2023,3,286,136,1,1,1000013098,
74142,18/03/2023,27/03/2023,2,212,107,1,1,1000013099,
74143,26/02/2023,06/03/2023,4,222,91,0,0,1000013100,
74144,16/04/2023,24/04/2023,3,240,214,1,1,1000013101,
74145,06/04/2023,07/04/2023,1,248,294,1,1,1000013102,
74146,31/03/2023,13/04/2023,3,223,251,0,0,1000013103,
74147,12/07/2023,26/07/2023,1,241,5,0,0,1000013104,
74148,24/08/2023,25/08/2023,4,288,11,0,0,1000013105,
74149,25/09/2023,26/09/2023,2,278,242,1,1,1000013106,
74150,24/08/2023,08/09/2023,3,221,132,1,1,1000013107,
74151,15/11/2023,29/11/2023,3,245,282,0,0,1000013108,
74152,01/03/2023,09/03/2023,4,280,292,0,0,1000013109,
74153,30/03/2023,02/04/2023,3,216,33,0,0,1000013110,
74154,07/05/2023,18/05/2023,3,291,11,1,1,1000013111,
74155,18/09/2023,28/09/2023,4,287,37,1,1,1000013112,
74156,21/02/2023,07/03/2023,2,294,131,1,1,1000013113,
74157,23/09/2023,28/09/2023,4,239,128,0,0,1000013114,
74158,27/07/2023,06/08/2023,1,211,151,1,1,1000013115,
74159,29/07/2023,02/08/2023,2,274,132,1,1,1000013116,
74160,13/03/2023,22/03/2023,1,265,131,0,0,1000013117,
74161,11/04/2023,16/04/2023,3,283,99,1,1,1000013118,
74162,28/11/2023,13/12/2023,3,232,225,0,0,1000013119,
74163,14/08/2023,24/08/2023,2,249,287,1,1,1000013120,
74164,06/03/2023,12/03/2023,3,249,272,0,0,1000013121,
74165,27/01/2023,31/01/2023,1,219,59,1,1,1000013122,
74166,18/12/2023,20/12/2023,1,253,167,0,0,1000013123,
74167,22/08/2023,01/09/2023,4,255,163,1,1,1000013124,
74168,15/02/2023,26/02/2023,4,271,241,1,1,1000013125,
74169,02/12/2023,08/12/2023,1,219,149,0,0,1000013126,
74170,27/03/2023,07/04/2023,2,298,52,0,0,1000013127,
74171,10/07/2023,13/07/2023,1,236,2,0,0,1000013128,
74172,14/09/2023,16/09/2023,4,287,264,1,1,1000013129,
74173,20/04/2023,24/04/2023,4,267,89,1,1,1000013130,
74174,18/09/2023,28/09/2023,2,223,43,0,0,1000013131,
74175,15/03/2023,17/03/2023,1,257,95,0,0,1000013132,
74176,05/07/2023,09/07/2023,4,227,211,1,1,1000013133,
74177,16/01/2023,29/01/2023,4,245,40,1,1,1000013134,
74178,30/11/2023,15/12/2023,1,247,50,1,1,1000013135,
74179,01/04/2023,02/04/2023,2,224,127,0,0,1000013136,
74180,12/02/2023,20/02/2023,4,269,269,0,0,1000013137,
74181,22/02/2023,09/03/2023,3,283,57,0,0,1000013138,
74182,01/01/2023,10/01/2023,1,255,226,1,1,1000013139,
74183,29/12/2023,01/01/2024,3,276,125,1,1,1000013140,
74184,15/01/2023,26/01/2023,2,271,204,0,0,1000013141,
74185,05/07/2023,07/07/2023,2,214,143,0,0,1000013142,
74186,24/02/2023,09/03/2023,1,253,283,1,1,1000013143,
74187,19/12/2023,03/01/2024,2,270,281,1,1,1000013144,
74188,01/12/2023,16/12/2023,3,202,177,0,0,1000013145,
74189,13/02/2023,17/02/2023,4,202,235,0,0,1000013146,
74190,30/11/2023,02/12/2023,2,225,41,1,1,1000013147,
74191,11/07/2023,22/07/2023,3,282,231,1,1,1000013148,
74192,16/08/2023,17/08/2023,1,231,197,0,0,1000013149,
74193,10/05/2023,16/05/2023,4,286,194,0,0,1000013150,
74194,19/12/2023,20/12/2023,1,247,194,0,0,1000013151,
74195,11/04/2023,17/04/2023,2,223,169,1,1,1000013152,
74196,21/01/2023,31/01/2023,2,249,143,1,1,1000013153,
74197,01/05/2023,11/05/2023,2,300,73,1,1,1000013154,
74198,16/02/2023,20/02/2023,1,243,178,1,1,1000013155,
74199,24/10/2023,04/11/2023,4,278,99,1,1,1000013156,
74200,27/12/2023,06/01/2024,3,268,252,0,0,1000013157,
74201,07/11/2023,15/11/2023,3,205,159,0,0,1000013158,
74202,01/08/2023,05/08/2023,3,246,128,1,1,1000013159,
74203,04/03/2023,18/03/2023,2,295,41,0,0,1000013160,
74204,15/08/2023,19/08/2023,1,252,194,0,0,1000013161,
74205,23/11/2023,26/11/2023,4,241,71,0,0,1000013162,
74206,07/07/2023,16/07/2023,4,250,156,0,0,1000013163,
74207,16/11/2023,18/11/2023,1,208,133,1,1,1000013164,
74208,21/04/2023,26/04/2023,4,271,227,1,1,1000013165,
74209,30/08/2023,09/09/2023,1,235,153,1,1,1000013166,
74210,12/10/2023,26/10/2023,3,259,76,1,1,1000013167,
74211,10/06/2023,15/06/2023,3,261,210,1,1,1000013168,
74212,05/12/2023,06/12/2023,3,207,287,1,1,1000013169,
74213,29/01/2023,12/02/2023,4,300,19,0,0,1000013170,
74214,30/03/2023,31/03/2023,1,271,24,1,1,1000013171,
74215,09/02/2023,13/02/2023,2,259,293,1,1,1000013172,
74216,22/06/2023,07/07/2023,1,216,196,0,0,1000013173,
74217,21/06/2023,30/06/2023,2,275,148,0,0,1000013174,
74218,20/07/2023,31/07/2023,1,220,258,1,1,1000013175,
74219,19/05/2023,28/05/2023,2,240,75,0,0,1000013176,
74220,07/07/2023,10/07/2023,3,271,214,1,1,1000013177,
74221,02/11/2023,04/11/2023,2,242,79,0,0,1000013178,
74222,05/06/2023,08/06/2023,4,277,28,1,1,1000013179,
74223,16/11/2023,19/11/2023,3,277,125,0,0,1000013180,
74224,29/07/2023,02/08/2023,2,228,81,0,0,1000013181,
74225,13/07/2023,26/07/2023,4,247,242,1,1,1000013182,
74226,08/04/2023,18/04/2023,3,237,139,1,1,1000013183,
74227,18/03/2023,30/03/2023,1,202,259,1,1,1000013184,
74228,09/12/2023,21/12/2023,3,261,199,1,1,1000013185,
74229,29/03/2023,02/04/2023,3,234,99,0,0,1000013186,
74230,30/07/2023,01/08/2023,3,206,238,1,1,1000013187,
74231,11/03/2023,13/03/2023,3,282,142,1,1,1000013188,
74232,14/05/2023,19/05/2023,2,299,249,0,0,1000013189,
74233,02/08/2023,03/08/2023,2,237,182,0,0,1000013190,
74234,09/07/2023,11/07/2023,2,217,223,0,0,1000013191,
74235,17/09/2023,27/09/2023,3,292,73,1,1,1000013192,
74236,06/05/2023,20/05/2023,3,203,154,1,1,1000013193,
74237,25/10/2023,29/10/2023,4,218,34,1,1,1000013194,
74238,02/07/2023,11/07/2023,4,232,18,1,1,1000013195,
74239,30/01/2023,02/02/2023,1,299,97,1,1,1000013196,
74240,19/08/2023,29/08/2023,4,232,73,1,1,1000013197,
74241,05/06/2023,18/06/2023,1,278,292,1,1,1000013198,
74242,16/05/2023,19/05/2023,3,291,178,1,1,1000013199,
74243,28/05/2023,08/06/2023,1,250,106,1,1,1000013200,
74244,22/12/2023,24/12/2023,4,202,91,0,0,1000013201,
74245,08/09/2023,18/09/2023,4,291,28,0,0,1000013202,
74246,06/07/2023,11/07/2023,4,264,251,1,1,1000013203,
74247,10/07/2023,22/07/2023,3,284,60,0,0,1000013204,
74248,29/06/2023,07/07/2023,2,223,225,1,1,1000013205,
74249,24/05/2023,08/06/2023,4,274,289,1,1,1000013206,
74250,24/11/2023,01/12/2023,3,232,31,0,0,1000013207,
74251,11/12/2023,22/12/2023,2,294,22,0,0,1000013208,
74252,04/01/2023,06/01/2023,3,261,45,1,1,1000013209,
74253,08/06/2023,13/06/2023,3,210,195,1,1,1000013210,
74254,11/01/2023,20/01/2023,3,300,87,0,0,1000013211,
74255,30/04/2023,11/05/2023,1,206,210,1,1,1000013212,
74256,27/05/2023,04/06/2023,1,255,282,0,0,1000013213,
74257,02/04/2023,08/04/2023,2,244,248,1,1,1000013214,
74258,05/06/2023,19/06/2023,1,267,265,1,1,1000013215,
74259,01/03/2023,03/03/2023,1,289,243,0,0,1000013216,
74260,01/05/2023,08/05/2023,4,297,187,0,0,1000013217,
74261,22/02/2023,24/02/2023,4,251,242,1,1,1000013218,
74262,25/03/2023,27/03/2023,4,288,225,0,0,1000013219,
74263,21/09/2023,01/10/2023,4,292,276,0,0,1000013220,
74264,01/06/2023,13/06/2023,4,263,203,0,0,1000013221,
74265,08/11/2023,11/11/2023,4,207,212,0,0,1000013222,
74266,20/10/2023,26/10/2023,4,231,209,0,0,1000013223,
74267,17/08/2023,29/08/2023,2,233,125,0,0,1000013224,
74268,01/09/2023,03/09/2023,1,209,105,1,1,1000013225,
74269,12/11/2023,16/11/2023,2,231,181,1,1,1000013226,
74270,09/10/2023,22/10/2023,2,204,46,0,0,1000013227,
74271,18/11/2023,23/11/2023,3,254,148,0,0,1000013228,
74272,23/09/2023,29/09/2023,3,225,204,0,0,1000013229,
74273,17/07/2023,19/07/2023,3,233,179,1,1,1000013230,
74274,22/09/2023,30/09/2023,1,235,59,0,0,1000013231,
74275,25/12/2023,07/01/2024,3,233,58,1,1,1000013232,
74276,03/06/2023,17/06/2023,1,250,78,1,1,1000013233,
74277,23/04/2023,27/04/2023,3,251,205,0,0,1000013234,
74278,21/04/2023,28/04/2023,4,280,127,0,0,1000013235,
74279,12/04/2023,16/04/2023,4,262,220,0,0,1000013236,
74280,07/02/2023,19/02/2023,2,268,281,1,1,1000013237,
74281,09/12/2023,12/12/2023,1,239,148,1,1,1000013238,
74282,03/07/2023,12/07/2023,1,255,66,1,1,1000013239,
74283,29/04/2023,04/05/2023,4,239,31,1,1,1000013240,
74284,23/12/2023,24/12/2023,2,226,74,0,0,1000013241,
74285,20/07/2023,22/07/2023,3,267,268,0,0,1000013242,
74286,29/04/2023,09/05/2023,3,224,204,1,1,1000013243,
74287,09/09/2023,10/09/2023,4,249,20,0,0,1000013244,
74288,07/11/2023,08/11/2023,1,204,273,0,0,1000013245,
74289,16/08/2023,29/08/2023,4,279,128,0,0,1000013246,
74290,04/04/2023,14/04/2023,1,233,270,0,0,1000013247,
74291,14/08/2023,23/08/2023,1,269,246,0,0,1000013248,
74292,03/03/2023,08/03/2023,1,210,49,0,0,1000013249,
74293,27/12/2023,05/01/2024,3,232,124,1,1,1000013250,
74294,23/02/2023,09/03/2023,2,242,75,0,0,1000013251,
74295,22/10/2023,30/10/2023,2,239,166,0,0,1000013252,
74296,15/06/2023,22/06/2023,4,264,24,1,1,1000013253,
74297,20/10/2023,29/10/2023,1,259,238,0,0,1000013254,
74298,13/09/2023,23/09/2023,4,248,284,0,0,1000013255,
74299,22/01/2023,26/01/2023,2,281,243,0,0,1000013256,
74300,02/07/2023,07/07/2023,4,216,196,0,0,1000013257,
74301,29/07/2023,09/08/2023,2,293,67,0,0,1000013258,
74302,01/10/2023,12/10/2023,4,223,96,0,0,1000013259,
74303,21/01/2023,30/01/2023,4,206,40,0,0,1000013260,
74304,20/07/2023,30/07/2023,3,255,232,0,0,1000013261,
74305,23/02/2023,01/03/2023,4,235,95,0,0,1000013262,
74306,07/01/2023,08/01/2023,3,227,247,0,0,1000013263,
74307,11/04/2023,14/04/2023,3,207,194,0,0,1000013264,
74308,11/12/2023,12/12/2023,4,218,177,0,0,1000013265,
74309,24/06/2023,02/07/2023,1,226,212,1,1,1000013266,
74310,03/05/2023,09/05/2023,1,275,283,0,0,1000013267,
74311,15/05/2023,24/05/2023,1,282,240,0,0,1000013268,
74312,18/08/2023,24/08/2023,1,279,23,1,1,1000013269,
74313,09/11/2023,19/11/2023,1,283,223,0,0,1000013270,
74314,25/04/2023,10/05/2023,1,263,48,0,0,1000013271,
74315,05/09/2023,10/09/2023,2,282,103,0,0,1000013272,
74316,04/10/2023,13/10/2023,4,289,242,1,1,1000013273,
74317,08/12/2023,18/12/2023,1,208,232,0,0,1000013274,
74318,09/08/2023,18/08/2023,4,297,113,0,0,1000013275,
74319,23/07/2023,30/07/2023,4,272,175,0,0,1000013276,
74320,16/06/2023,28/06/2023,2,219,104,0,0,1000013277,
74321,12/07/2023,16/07/2023,1,276,259,0,0,1000013278,
74322,29/03/2023,01/04/2023,4,237,144,0,0,1000013279,
74323,01/04/2023,04/04/2023,3,284,5,1,1,1000013280,
74324,13/08/2023,17/08/2023,2,285,273,1,1,1000013281,
74325,03/04/2023,04/04/2023,1,283,159,0,0,1000013282,
74326,27/06/2023,04/07/2023,1,237,173,1,1,1000013283,
74327,08/06/2023,23/06/2023,3,266,287,1,1,1000013284,
74328,13/01/2023,15/01/2023,4,203,110,1,1,1000013285,
74329,03/09/2023,16/09/2023,1,249,143,1,1,1000013286,
74330,01/06/2023,08/06/2023,3,218,275,1,1,1000013287,
74331,06/09/2023,21/09/2023,4,203,54,1,1,1000013288,
74332,10/09/2023,13/09/2023,2,251,235,1,1,1000013289,
74333,08/04/2023,14/04/2023,1,269,165,1,1,1000013290,
74334,21/12/2023,04/01/2024,3,204,150,0,0,1000013291,
74335,06/01/2023,12/01/2023,4,289,125,0,0,1000013292,
74336,04/12/2023,19/12/2023,3,244,139,0,0,1000013293,
74337,05/02/2023,10/02/2023,2,250,51,1,1,1000013294,
74338,06/05/2023,07/05/2023,4,216,188,0,0,1000013295,
74339,27/01/2023,02/02/2023,3,250,15,1,1,1000013296,
74340,12/10/2023,23/10/2023,4,248,87,0,0,1000013297,
74341,04/05/2023,07/05/2023,4,270,47,0,0,1000013298,
74342,25/08/2023,07/09/2023,4,240,188,1,1,1000013299,
74343,17/07/2023,19/07/2023,2,270,40,1,1,1000013300,
74344,28/12/2023,04/01/2024,3,210,102,0,0,1000013301,
74345,29/08/2023,13/09/2023,1,201,222,0,0,1000013302,
74346,20/02/2023,24/02/2023,2,215,82,0,0,1000013303,
74347,08/01/2023,14/01/2023,4,218,200,1,1,1000013304,
74348,17/09/2023,27/09/2023,3,297,187,1,1,1000013305,
74349,04/03/2023,18/03/2023,4,245,251,0,0,1000013306,
74350,20/07/2023,27/07/2023,4,296,156,0,0,1000013307,
74351,21/07/2023,05/08/2023,2,229,283,0,0,1000013308,
74352,16/04/2023,26/04/2023,2,273,217,0,0,1000013309,
74353,09/10/2023,21/10/2023,2,295,114,1,1,1000013310,
74354,21/03/2023,23/03/2023,1,262,271,0,0,1000013311,
74355,08/01/2023,13/01/2023,1,203,124,1,1,1000013312,
74356,26/04/2023,28/04/2023,2,208,64,1,1,1000013313,
74357,30/04/2023,02/05/2023,3,222,4,0,0,1000013314,
74358,30/09/2023,02/10/2023,3,283,279,1,1,1000013315,
74359,25/12/2023,27/12/2023,4,229,65,1,1,1000013316,
74360,21/09/2023,30/09/2023,1,247,208,1,1,1000013317,
74361,30/11/2023,12/12/2023,1,270,266,0,0,1000013318,
74362,26/10/2023,27/10/2023,4,255,263,1,1,1000013319,
74363,21/03/2023,26/03/2023,3,224,66,1,1,1000013320,
74364,24/11/2023,01/12/2023,1,253,78,0,0,1000013321,
74365,03/08/2023,07/08/2023,4,294,41,1,1,1000013322,
74366,19/10/2023,26/10/2023,1,276,40,1,1,1000013323,
74367,29/12/2023,10/01/2024,3,204,272,1,1,1000013324,
74368,01/02/2023,08/02/2023,2,203,139,0,0,1000013325,
74369,21/04/2023,25/04/2023,2,259,177,1,1,1000013326,
74370,27/04/2023,08/05/2023,4,218,19,0,0,1000013327,
74371,28/08/2023,09/09/2023,1,269,173,0,0,1000013328,
74372,29/11/2023,09/12/2023,2,265,202,1,1,1000013329,
74373,02/06/2023,07/06/2023,2,203,155,1,1,1000013330,
74374,24/07/2023,26/07/2023,4,245,146,0,0,1000013331,
74375,14/03/2023,29/03/2023,4,205,182,1,1,1000013332,
74376,29/12/2023,30/12/2023,1,262,281,0,0,1000013333,
74377,22/04/2023,28/04/2023,4,299,39,1,1,1000013334,
74378,30/12/2023,02/01/2024,1,261,209,1,1,1000013335,
74379,23/01/2023,29/01/2023,3,267,87,1,1,1000013336,
74380,28/12/2023,31/12/2023,1,229,9,1,1,1000013337,
74381,10/06/2023,25/06/2023,3,268,35,1,1,1000013338,
74382,12/04/2023,17/04/2023,1,260,257,1,1,1000013339,
74383,21/11/2023,02/12/2023,2,290,129,0,0,1000013340,
74384,01/04/2023,04/04/2023,3,227,239,1,1,1000013341,
74385,28/01/2023,03/02/2023,1,275,223,0,0,1000013342,
74386,18/01/2023,29/01/2023,4,202,266,0,0,1000013343,
74387,26/01/2023,28/01/2023,2,268,105,1,1,1000013344,
74388,20/07/2023,01/08/2023,2,293,140,0,0,1000013345,
74389,18/05/2023,19/05/2023,2,249,181,0,0,1000013346,
74390,22/12/2023,03/01/2024,3,231,237,1,1,1000013347,
74391,21/09/2023,22/09/2023,2,202,66,0,0,1000013348,
74392,09/12/2023,22/12/2023,1,206,120,1,1,1000013349,
74393,13/09/2023,21/09/2023,2,209,88,0,0,1000013350,
74394,07/09/2023,08/09/2023,1,281,113,0,0,1000013351,
74395,14/09/2023,20/09/2023,2,259,279,0,0,1000013352,
74396,14/09/2023,16/09/2023,1,211,107,0,0,1000013353,
74397,07/05/2023,08/05/2023,2,275,203,1,1,1000013354,
74398,01/07/2023,15/07/2023,4,246,191,0,0,1000013355,
74399,08/06/2023,10/06/2023,4,263,256,1,1,1000013356,
74400,26/11/2023,09/12/2023,2,224,232,0,0,1000013357,
74401,30/12/2023,11/01/2024,2,222,248,1,1,1000013358,
74402,14/05/2023,15/05/2023,3,263,56,1,1,1000013359,
74403,27/02/2023,07/03/2023,4,295,156,0,0,1000013360,
74404,02/06/2023,06/06/2023,1,239,106,1,1,1000013361,
74405,09/06/2023,17/06/2023,4,276,39,0,0,1000013362,
74406,12/05/2023,25/05/2023,2,277,102,0,0,1000013363,
74407,26/09/2023,09/10/2023,4,257,297,1,1,1000013364,
74408,19/09/2023,29/09/2023,1,219,101,1,1,1000013365,
74409,06/05/2023,07/05/2023,3,229,273,0,0,1000013366,
74410,03/02/2023,06/02/2023,2,284,229,0,0,1000013367,
74411,19/04/2023,21/04/2023,4,280,119,1,1,1000013368,
74412,01/04/2023,04/04/2023,4,240,133,1,1,1000013369,
74413,20/05/2023,26/05/2023,4,260,208,0,0,1000013370,
74414,12/05/2023,13/05/2023,2,294,296,0,0,1000013371,
74415,27/02/2023,14/03/2023,1,244,269,0,0,1000013372,
74416,05/02/2023,12/02/2023,3,272,3,1,1,1000013373,
74417,31/10/2023,14/11/2023,3,212,127,1,1,1000013374,
74418,15/10/2023,29/10/2023,2,260,291,0,0,1000013375,
74419,05/12/2023,12/12/2023,4,263,78,1,1,1000013376,
74420,18/02/2023,27/02/2023,4,278,109,1,1,1000013377,
74421,12/10/2023,17/10/2023,4,276,294,0,0,1000013378,
74422,22/04/2023,07/05/2023,3,256,286,0,0,1000013379,
74423,15/07/2023,23/07/2023,3,277,76,1,1,1000013380,
74424,05/12/2023,11/12/2023,2,266,132,0,0,1000013381,
74425,23/02/2023,25/02/2023,3,243,61,0,0,1000013382,
74426,17/08/2023,18/08/2023,1,277,50,1,1,1000013383,
74427,13/06/2023,25/06/2023,2,300,166,0,0,1000013384,
74428,11/10/2023,21/10/2023,2,290,231,1,1,1000013385,
74429,03/08/2023,07/08/2023,1,288,157,0,0,1000013386,
74430,16/07/2023,30/07/2023,1,231,24,0,0,1000013387,
74431,01/02/2023,11/02/2023,4,286,96,1,1,1000013388,
74432,29/01/2023,31/01/2023,1,217,114,0,0,1000013389,
74433,18/12/2023,24/12/2023,4,226,274,1,1,1000013390,
74434,22/05/2023,26/05/2023,2,220,287,0,0,1000013391,
74435,29/01/2023,08/02/2023,2,229,186,0,0,1000013392,
74436,27/12/2023,08/01/2024,1,206,8,1,1,1000013393,
74437,08/02/2023,18/02/2023,4,288,243,0,0,1000013394,
74438,27/03/2023,30/03/2023,3,255,17,1,1,1000013395,
74439,25/11/2023,09/12/2023,1,262,31,1,1,1000013396,
74440,05/01/2023,17/01/2023,4,268,231,1,1,1000013397,
74441,12/04/2023,26/04/2023,3,224,54,1,1,1000013398,
74442,26/01/2023,28/01/2023,2,294,295,1,1,1000013399,
74443,14/06/2023,16/06/2023,2,248,120,1,1,1000013400,
74444,18/06/2023,28/06/2023,4,228,67,0,0,1000013401,
