IDESTADIA,FECHALLEGADA,FECHASALIDA,NUMEROPERSONAS,IDPLAN,IDHABITACION,CHECKIN,PAGADO,IDCLIENTE,IDCONVENCION
30216,21/10/2020,30/10/2020,3,209,196,1,1,1000014168,
30217,26/02/2020,29/02/2020,1,238,47,0,0,1000014169,
30218,04/10/2020,11/10/2020,4,295,115,0,0,1000014170,
30219,04/10/2020,19/10/2020,1,237,119,0,0,1000014171,
30220,31/08/2020,04/09/2020,2,216,276,1,1,1000014172,
30221,19/08/2020,30/08/2020,4,225,286,0,0,1000014173,
30222,10/11/2020,21/11/2020,1,273,184,1,1,1000014174,
30223,27/04/2020,09/05/2020,3,271,150,0,0,1000014175,
30224,17/01/2020,31/01/2020,1,209,250,1,1,1000014176,
30225,13/10/2020,16/10/2020,2,214,84,0,0,1000014177,
30226,11/11/2020,15/11/2020,1,206,226,1,1,1000014178,
30227,14/05/2020,20/05/2020,4,244,237,1,1,1000014179,
30228,16/06/2020,18/06/2020,3,262,184,0,0,1000014180,
30229,27/10/2020,05/11/2020,4,237,155,0,0,1000014181,
30230,14/11/2020,20/11/2020,2,205,251,0,0,1000014182,
30231,01/03/2020,13/03/2020,3,293,25,0,0,1000014183,
30232,03/04/2020,16/04/2020,1,229,195,0,0,1000014184,
30233,08/11/2020,12/11/2020,1,208,92,1,1,1000014185,
30234,10/03/2020,12/03/2020,2,212,202,0,0,1000014186,
30235,23/05/2020,07/06/2020,3,234,135,0,0,1000014187,
30236,29/03/2020,09/04/2020,2,225,89,1,1,1000014188,
30237,17/11/2020,01/12/2020,1,294,2,1,1,1000014189,
30238,09/08/2020,20/08/2020,1,271,160,0,0,1000014190,
30239,20/09/2020,26/09/2020,4,237,263,1,1,1000014191,
30240,24/03/2020,31/03/2020,3,238,275,1,1,1000014192,
30241,25/06/2020,27/06/2020,1,232,180,1,1,1000014193,
30242,02/12/2020,07/12/2020,1,211,49,0,0,1000014194,
30243,02/01/2020,05/01/2020,4,217,154,0,0,1000014195,
30244,21/05/2020,23/05/2020,4,206,42,0,0,1000014196,
30245,20/01/2020,26/01/2020,2,212,107,0,0,1000014197,
30246,30/05/2020,06/06/2020,2,284,165,1,1,1000014198,
30247,21/09/2020,03/10/2020,4,219,284,1,1,1000014199,
30248,05/08/2020,11/08/2020,4,253,58,1,1,1000014200,
30249,10/08/2020,16/08/2020,2,207,169,1,1,1000014201,
30250,25/05/2020,27/05/2020,2,248,36,1,1,1000014202,
30251,20/10/2020,21/10/2020,3,221,158,0,0,1000014203,
30252,24/10/2020,01/11/2020,3,257,296,1,1,1000014204,
30253,06/06/2020,09/06/2020,2,275,225,1,1,1000014205,
30254,27/04/2020,05/05/2020,2,297,35,1,1,1000014206,
30255,07/03/2020,11/03/2020,2,278,201,1,1,1000014207,
30256,26/07/2020,02/08/2020,2,256,248,0,0,1000014208,
30257,02/10/2020,16/10/2020,3,295,285,1,1,1000014209,
30258,27/11/2020,02/12/2020,2,265,182,1,1,1000014210,
30259,06/11/2020,19/11/2020,3,284,181,1,1,1000014211,
30260,29/01/2020,04/02/2020,2,270,260,1,1,1000014212,
30261,01/05/2020,05/05/2020,1,279,138,1,1,1000014213,
30262,21/09/2020,29/09/2020,1,226,100,1,1,1000014214,
30263,08/05/2020,13/05/2020,3,204,115,0,0,1000014215,
30264,22/11/2020,07/12/2020,1,256,46,0,0,1000014216,
30265,12/05/2020,14/05/2020,4,233,82,1,1,1000014217,
30266,13/12/2020,19/12/2020,3,300,134,1,1,1000014218,
30267,02/05/2020,04/05/2020,4,269,135,1,1,1000014219,
30268,06/02/2020,16/02/2020,4,266,1,1,1,1000014220,
30269,17/11/2020,23/11/2020,2,222,162,1,1,1000014221,
30270,14/10/2020,22/10/2020,4,227,225,1,1,1000014222,
30271,29/07/2020,30/07/2020,2,245,283,0,0,1000014223,
30272,03/11/2020,15/11/2020,4,248,119,1,1,1000014224,
30273,30/07/2020,08/08/2020,4,234,31,0,0,1000014225,
30274,04/08/2020,14/08/2020,4,272,78,0,0,1000014226,
30275,06/01/2020,19/01/2020,1,288,241,1,1,1000014227,
30276,25/04/2020,06/05/2020,4,259,135,0,0,1000014228,
30277,24/02/2020,08/03/2020,3,204,119,1,1,1000014229,
30278,28/07/2020,29/07/2020,3,255,290,1,1,1000014230,
30279,24/05/2020,30/05/2020,1,253,135,1,1,1000014231,
30280,25/10/2020,01/11/2020,4,209,243,0,0,1000014232,
30281,29/08/2020,10/09/2020,4,234,281,0,0,1000014233,
30282,25/05/2020,28/05/2020,2,294,72,0,0,1000014234,
30283,22/03/2020,27/03/2020,3,285,165,1,1,1000014235,
30284,20/11/2020,24/11/2020,2,219,105,0,0,1000014236,
30285,11/05/2020,18/05/2020,2,262,279,1,1,1000014237,
30286,19/07/2020,25/07/2020,4,291,162,0,0,1000014238,
30287,21/06/2020,25/06/2020,1,257,140,0,0,1000014239,
30288,05/01/2020,15/01/2020,3,221,196,0,0,1000014240,
30289,04/09/2020,16/09/2020,2,239,6,1,1,1000014241,
30290,20/04/2020,23/04/2020,4,293,11,1,1,1000014242,
30291,15/11/2020,20/11/2020,4,201,150,1,1,1000014243,
30292,15/03/2020,24/03/2020,4,230,167,0,0,1000014244,
30293,05/07/2020,19/07/2020,3,279,23,1,1,1000014245,
30294,22/06/2020,26/06/2020,1,232,247,1,1,1000014246,
30295,31/01/2020,06/02/2020,4,287,13,1,1,1000014247,
30296,17/07/2020,20/07/2020,3,243,137,1,1,1000014248,
30297,07/02/2020,12/02/2020,3,237,40,1,1,1000014249,
30298,13/08/2020,27/08/2020,3,273,216,0,0,1000014250,
30299,13/09/2020,15/09/2020,2,271,63,0,0,1000014251,
30300,25/02/2020,29/02/2020,1,235,9,0,0,1000014252,
30301,21/10/2020,22/10/2020,3,222,264,1,1,1000014253,
30302,30/08/2020,09/09/2020,3,293,128,1,1,1000014254,
30303,29/12/2020,11/01/2021,1,246,27,0,0,1000014255,
30304,10/08/2020,19/08/2020,2,256,17,1,1,1000014256,
30305,23/12/2020,26/12/2020,4,219,1,1,1,1000014257,
30306,26/08/2020,07/09/2020,3,283,9,0,0,1000014258,
30307,15/03/2020,24/03/2020,3,295,221,0,0,1000014259,
30308,19/01/2020,26/01/2020,1,249,241,1,1,1000014260,
30309,30/08/2020,06/09/2020,2,279,243,1,1,1000014261,
30310,31/07/2020,07/08/2020,2,261,24,1,1,1000014262,
30311,08/05/2020,16/05/2020,3,250,167,0,0,1000014263,
30312,18/08/2020,22/08/2020,2,225,129,1,1,1000014264,
30313,22/09/2020,07/10/2020,1,258,227,0,0,1000014265,
30314,29/07/2020,30/07/2020,2,227,15,1,1,1000014266,
30315,02/01/2020,08/01/2020,2,228,270,1,1,1000014267,
30316,20/01/2020,31/01/2020,1,226,140,0,0,1000014268,
30317,25/07/2020,31/07/2020,1,265,54,1,1,1000014269,
30318,13/05/2020,20/05/2020,4,230,290,0,0,1000014270,
30319,09/01/2020,11/01/2020,1,246,91,1,1,1000014271,
30320,09/05/2020,19/05/2020,1,247,166,1,1,1000014272,
30321,28/03/2020,29/03/2020,4,224,123,0,0,1000014273,
30322,29/04/2020,12/05/2020,3,230,104,0,0,1000014274,
30323,09/11/2020,11/11/2020,1,277,154,0,0,1000014275,
30324,30/06/2020,11/07/2020,1,224,185,1,1,1000014276,
30325,28/12/2020,29/12/2020,4,278,169,0,0,1000014277,
30326,07/01/2020,16/01/2020,4,252,216,1,1,1000014278,
30327,17/09/2020,20/09/2020,3,266,119,0,0,1000014279,
30328,21/05/2020,03/06/2020,1,257,70,0,0,1000014280,
30329,13/03/2020,19/03/2020,4,234,191,0,0,1000014281,
30330,02/05/2020,03/05/2020,4,261,136,1,1,1000014282,
30331,21/12/2020,22/12/2020,3,210,251,1,1,1000014283,
30332,16/04/2020,29/04/2020,4,251,151,1,1,1000014284,
30333,24/02/2020,07/03/2020,3,274,249,0,0,1000014285,
30334,12/02/2020,25/02/2020,4,276,298,0,0,1000014286,
30335,11/07/2020,18/07/2020,1,271,141,0,0,1000014287,
30336,30/07/2020,09/08/2020,2,246,24,1,1,1000014288,
30337,18/11/2020,26/11/2020,1,253,262,1,1,1000014289,
30338,11/06/2020,12/06/2020,4,219,211,0,0,1000014290,
30339,26/06/2020,30/06/2020,4,245,1,0,0,1000014291,
30340,10/12/2020,12/12/2020,1,225,132,1,1,1000014292,
30341,05/04/2020,11/04/2020,1,204,157,1,1,1000014293,
30342,31/10/2020,06/11/2020,3,262,26,0,0,1000014294,
30343,16/07/2020,19/07/2020,3,275,199,1,1,1000014295,
30344,28/04/2020,12/05/2020,2,276,92,0,0,1000014296,
30345,28/01/2020,03/02/2020,4,202,133,0,0,1000014297,
30346,03/06/2020,17/06/2020,4,210,272,1,1,1000014298,
30347,05/04/2020,18/04/2020,2,243,239,1,1,1000014299,
30348,18/10/2020,26/10/2020,4,240,14,1,1,1000014300,
30349,10/03/2020,16/03/2020,2,264,2,1,1,1000014301,
30350,17/01/2020,25/01/2020,3,217,27,1,1,1000014302,
30351,16/04/2020,27/04/2020,1,273,72,0,0,1000014303,
30352,30/04/2020,03/05/2020,1,238,293,0,0,1000014304,
30353,06/08/2020,21/08/2020,4,210,55,1,1,1000014305,
30354,15/05/2020,29/05/2020,1,212,253,1,1,1000014306,
30355,19/01/2020,28/01/2020,2,226,99,1,1,1000014307,
30356,08/12/2020,14/12/2020,4,232,86,0,0,1000014308,
30357,19/10/2020,21/10/2020,3,292,214,0,0,1000014309,
30358,28/10/2020,30/10/2020,1,242,35,1,1,1000014310,
30359,12/03/2020,24/03/2020,1,212,36,1,1,1000014311,
30360,04/03/2020,11/03/2020,1,211,82,0,0,1000014312,
30361,11/09/2020,26/09/2020,3,212,299,1,1,1000014313,
30362,12/11/2020,26/11/2020,2,277,46,0,0,1000014314,
30363,16/11/2020,30/11/2020,4,249,29,0,0,1000014315,
30364,16/03/2020,22/03/2020,4,253,96,1,1,1000014316,
30365,27/10/2020,06/11/2020,4,201,125,0,0,1000014317,
30366,28/12/2020,09/01/2021,2,202,14,0,0,1000014318,
30367,19/07/2020,24/07/2020,2,257,201,1,1,1000014319,
30368,25/08/2020,31/08/2020,4,246,294,1,1,1000014320,
30369,06/02/2020,13/02/2020,3,258,49,0,0,1000014321,
30370,15/12/2020,25/12/2020,1,298,258,0,0,1000014322,
30371,25/12/2020,03/01/2021,1,260,250,1,1,1000014323,
30372,03/11/2020,16/11/2020,4,282,127,0,0,1000014324,
30373,19/10/2020,26/10/2020,1,265,300,0,0,1000014325,
30374,08/10/2020,14/10/2020,4,209,298,0,0,1000014326,
30375,06/09/2020,21/09/2020,1,274,84,0,0,1000014327,
30376,17/01/2020,29/01/2020,4,213,84,1,1,1000014328,
30377,11/09/2020,13/09/2020,3,237,28,0,0,1000014329,
30378,06/09/2020,07/09/2020,2,217,125,1,1,1000014330,
30379,13/06/2020,26/06/2020,2,239,138,0,0,1000014331,
30380,18/09/2020,22/09/2020,4,286,285,1,1,1000014332,
30381,09/02/2020,14/02/2020,2,280,183,0,0,1000014333,
30382,04/08/2020,16/08/2020,2,225,272,1,1,1000014334,
30383,14/10/2020,24/10/2020,1,233,85,0,0,1000014335,
30384,01/08/2020,10/08/2020,1,262,253,1,1,1000014336,
30385,11/07/2020,15/07/2020,4,245,38,1,1,1000014337,
30386,24/01/2020,06/02/2020,1,221,291,1,1,1000014338,
30387,27/09/2020,29/09/2020,4,265,205,1,1,1000014339,
30388,29/12/2020,13/01/2021,3,265,46,1,1,1000014340,
30389,06/05/2020,21/05/2020,4,226,136,1,1,1000014341,
30390,03/06/2020,17/06/2020,3,245,206,1,1,1000014342,
30391,08/07/2020,13/07/2020,3,202,97,1,1,1000014343,
30392,13/11/2020,16/11/2020,1,213,186,0,0,1000014344,
30393,05/01/2020,12/01/2020,4,233,259,0,0,1000014345,
30394,04/10/2020,06/10/2020,1,255,242,1,1,1000014346,
30395,28/01/2020,07/02/2020,3,285,247,0,0,1000014347,
30396,19/03/2020,23/03/2020,2,217,210,0,0,1000014348,
30397,17/06/2020,29/06/2020,2,291,154,0,0,1000014349,
30398,23/04/2020,05/05/2020,1,275,80,0,0,1000014350,
30399,28/11/2020,08/12/2020,1,260,178,0,0,1000014351,
30400,30/10/2020,31/10/2020,3,275,39,0,0,1000014352,
30401,12/01/2020,14/01/2020,1,246,226,1,1,1000014353,
30402,23/04/2020,28/04/2020,1,298,281,0,0,1000014354,
30403,23/03/2020,05/04/2020,2,239,91,1,1,1000014355,
30404,18/12/2020,31/12/2020,1,248,257,1,1,1000014356,
30405,27/11/2020,03/12/2020,3,203,228,1,1,1000014357,
30406,11/05/2020,19/05/2020,1,270,116,1,1,1000014358,
30407,24/04/2020,03/05/2020,4,233,109,0,0,1000014359,
30408,29/09/2020,08/10/2020,3,248,287,0,0,1000014360,
30409,02/06/2020,09/06/2020,1,284,167,0,0,1000014361,
30410,22/09/2020,02/10/2020,3,229,121,1,1,1000014362,
30411,20/06/2020,25/06/2020,2,281,262,0,0,1000014363,
30412,08/06/2020,20/06/2020,1,257,170,1,1,1000014364,
30413,04/12/2020,13/12/2020,1,274,216,1,1,1000014365,
30414,03/05/2020,12/05/2020,1,225,228,1,1,1000014366,
30415,16/10/2020,24/10/2020,2,248,6,1,1,1000014367,
30416,07/02/2020,10/02/2020,2,223,27,1,1,1000014368,
30417,17/12/2020,28/12/2020,3,296,231,1,1,1000014369,
30418,29/12/2020,10/01/2021,4,232,33,0,0,1000014370,
30419,25/09/2020,27/09/2020,3,252,259,1,1,1000014371,
30420,04/02/2020,10/02/2020,1,212,99,0,0,1000014372,
30421,22/07/2020,03/08/2020,4,226,34,0,0,1000014373,
30422,05/05/2020,18/05/2020,2,293,121,0,0,1000014374,
30423,10/05/2020,21/05/2020,2,244,165,1,1,1000014375,
30424,01/10/2020,14/10/2020,2,282,206,0,0,1000014376,
30425,20/06/2020,26/06/2020,4,213,34,0,0,1000014377,
30426,05/04/2020,12/04/2020,4,300,242,1,1,1000014378,
30427,12/05/2020,25/05/2020,1,201,214,1,1,1000014379,
30428,01/01/2020,16/01/2020,1,264,48,1,1,1000014380,
30429,19/03/2020,20/03/2020,2,210,233,1,1,1000014381,
30430,31/08/2020,10/09/2020,4,225,188,1,1,1000014382,
30431,23/08/2020,03/09/2020,2,220,139,1,1,1000014383,
30432,20/01/2020,04/02/2020,4,278,286,1,1,1000014384,
30433,02/08/2020,16/08/2020,1,242,164,1,1,1000014385,
30434,20/12/2020,25/12/2020,1,252,297,1,1,1000014386,
30435,16/02/2020,24/02/2020,2,215,8,0,0,1000014387,
30436,01/10/2020,16/10/2020,2,208,282,0,0,1000014388,
30437,06/08/2020,14/08/2020,1,219,226,0,0,1000014389,
30438,12/05/2020,16/05/2020,2,278,250,1,1,1000014390,
30439,10/01/2020,11/01/2020,3,235,148,0,0,1000014391,
30440,24/12/2020,28/12/2020,1,246,67,0,0,1000014392,
30441,29/03/2020,08/04/2020,1,280,226,0,0,1000014393,
30442,20/09/2020,25/09/2020,3,256,44,0,0,1000014394,
30443,24/03/2020,04/04/2020,2,284,20,1,1,1000014395,
30444,17/11/2020,26/11/2020,2,267,96,1,1,1000014396,
30445,31/01/2020,03/02/2020,1,204,285,0,0,1000014397,
30446,21/10/2020,31/10/2020,2,213,99,0,0,1000014398,
30447,12/10/2020,27/10/2020,1,258,124,1,1,1000014399,
30448,11/07/2020,20/07/2020,4,225,232,0,0,1000014400,
30449,01/02/2020,04/02/2020,1,280,261,1,1,1000014401,
30450,26/02/2020,03/03/2020,4,256,120,1,1,1000014402,
30451,11/09/2020,14/09/2020,3,240,68,0,0,1000014403,
30452,01/01/2020,08/01/2020,3,243,294,0,0,1000014404,
30453,04/03/2020,05/03/2020,2,201,38,1,1,1000014405,
30454,01/07/2020,06/07/2020,1,269,238,0,0,1000014406,
30455,23/07/2020,24/07/2020,3,269,190,1,1,1000014407,
30456,05/05/2020,06/05/2020,4,241,111,1,1,1000014408,
30457,01/07/2020,11/07/2020,1,226,222,0,0,1000014409,
30458,19/02/2020,03/03/2020,2,295,221,1,1,1000014410,
30459,20/04/2020,26/04/2020,3,268,257,0,0,1000014411,
30460,11/02/2020,23/02/2020,2,226,206,1,1,1000014412,
30461,18/02/2020,28/02/2020,1,261,104,1,1,1000014413,
30462,03/05/2020,07/05/2020,1,224,18,0,0,1000014414,
30463,07/12/2020,18/12/2020,4,223,289,0,0,1000014415,
30464,30/01/2020,03/02/2020,2,248,284,0,0,1000014416,
30465,24/09/2020,02/10/2020,2,262,258,0,0,1000014417,
30466,19/09/2020,24/09/2020,2,240,83,0,0,1000014418,
30467,04/02/2020,17/02/2020,4,261,56,0,0,1000014419,
30468,07/08/2020,09/08/2020,2,205,72,1,1,1000014420,
30469,25/08/2020,02/09/2020,4,252,233,0,0,1000014421,
30470,23/10/2020,26/10/2020,1,264,193,0,0,1000014422,
30471,11/06/2020,13/06/2020,4,281,63,0,0,1000014423,
30472,16/07/2020,23/07/2020,2,260,254,1,1,1000014424,
30473,22/07/2020,29/07/2020,2,252,51,0,0,1000014425,
30474,15/06/2020,25/06/2020,2,257,37,0,0,1000014426,
30475,17/02/2020,21/02/2020,1,213,127,1,1,1000014427,
30476,18/01/2020,28/01/2020,2,267,91,1,1,1000014428,
30477,01/05/2020,02/05/2020,3,224,132,1,1,1000014429,
30478,13/04/2020,24/04/2020,4,215,97,1,1,1000014430,
30479,21/10/2020,23/10/2020,4,263,180,0,0,1000014431,
30480,07/02/2020,14/02/2020,4,251,199,0,0,1000014432,
30481,05/12/2020,08/12/2020,2,246,58,1,1,1000014433,
30482,22/07/2020,03/08/2020,3,228,146,1,1,1000014434,
30483,07/10/2020,22/10/2020,1,300,8,0,0,1000014435,
30484,30/09/2020,06/10/2020,1,277,76,1,1,1000014436,
30485,28/10/2020,29/10/2020,3,269,155,0,0,1000014437,
30486,14/03/2020,28/03/2020,4,224,26,1,1,1000014438,
30487,31/10/2020,01/11/2020,2,264,72,0,0,1000014439,
30488,06/12/2020,12/12/2020,3,203,93,1,1,1000014440,
30489,01/05/2020,15/05/2020,4,252,157,1,1,1000014441,
30490,21/11/2020,28/11/2020,1,271,133,0,0,1000014442,
30491,11/11/2020,25/11/2020,1,251,288,1,1,1000014443,
30492,24/11/2020,01/12/2020,4,253,159,1,1,1000014444,
30493,10/07/2020,11/07/2020,4,229,27,1,1,1000014445,
30494,12/08/2020,25/08/2020,4,242,240,0,0,1000014446,
30495,23/11/2020,08/12/2020,1,218,125,1,1,1000014447,
30496,10/09/2020,18/09/2020,4,274,270,1,1,1000014448,
30497,06/10/2020,14/10/2020,2,248,224,1,1,1000014449,
30498,29/12/2020,04/01/2021,1,289,111,0,0,1000014450,
30499,22/09/2020,26/09/2020,4,296,102,0,0,1000014451,
30500,21/02/2020,07/03/2020,4,215,286,0,0,1000014452,
30501,26/04/2020,29/04/2020,1,253,81,0,0,1000014453,
30502,24/12/2020,04/01/2021,2,231,165,1,1,1000014454,
30503,28/06/2020,09/07/2020,1,203,133,1,1,1000014455,
30504,30/08/2020,14/09/2020,3,243,95,0,0,1000014456,
30505,17/01/2020,27/01/2020,1,275,289,0,0,1000014457,
30506,11/02/2020,20/02/2020,2,249,130,0,0,1000014458,
30507,04/08/2020,12/08/2020,4,279,72,0,0,1000014459,
30508,15/12/2020,21/12/2020,2,256,17,0,0,1000014460,
30509,11/03/2020,15/03/2020,4,242,217,0,0,1000014461,
30510,25/08/2020,26/08/2020,3,203,85,0,0,1000014462,
30511,10/04/2020,18/04/2020,1,273,151,1,1,1000014463,
30512,26/05/2020,04/06/2020,3,233,271,1,1,1000014464,
30513,29/01/2020,09/02/2020,4,209,159,0,0,1000014465,
30514,26/08/2020,03/09/2020,1,295,83,1,1,1000014466,
30515,01/07/2020,16/07/2020,3,208,205,1,1,1000014467,
30516,22/10/2020,31/10/2020,2,293,141,0,0,1000014468,
30517,14/03/2020,19/03/2020,1,279,170,0,0,1000014469,
30518,07/08/2020,21/08/2020,2,211,135,0,0,1000014470,
30519,18/02/2020,04/03/2020,2,241,172,0,0,1000014471,
30520,09/09/2020,24/09/2020,3,202,78,1,1,1000014472,
30521,12/11/2020,24/11/2020,2,230,106,0,0,1000014473,
30522,10/02/2020,19/02/2020,2,294,87,1,1,1000014474,
30523,19/05/2020,01/06/2020,1,253,16,1,1,1000014475,
30524,18/12/2020,31/12/2020,4,220,291,1,1,1000014476,
30525,13/03/2020,22/03/2020,2,222,52,0,0,1000014477,
30526,29/07/2020,01/08/2020,4,278,176,1,1,1000014478,
30527,25/01/2020,30/01/2020,3,275,131,1,1,1000014479,
30528,10/12/2020,13/12/2020,4,283,23,1,1,1000014480,
30529,25/07/2020,02/08/2020,4,222,1,1,1,1000014481,
30530,06/11/2020,08/11/2020,1,225,228,1,1,1000014482,
30531,02/03/2020,17/03/2020,2,232,199,1,1,1000014483,
30532,15/04/2020,29/04/2020,1,284,44,1,1,1000014484,
30533,09/03/2020,13/03/2020,1,221,143,1,1,1000014485,
30534,27/12/2020,02/01/2021,3,241,118,0,0,1000014486,
30535,01/08/2020,12/08/2020,4,211,126,0,0,1000014487,
30536,05/06/2020,19/06/2020,3,226,177,0,0,1000014488,
30537,02/08/2020,15/08/2020,2,275,52,1,1,1000014489,
30538,29/01/2020,12/02/2020,4,271,152,0,0,1000014490,
30539,29/04/2020,08/05/2020,2,251,239,1,1,1000014491,
30540,16/09/2020,22/09/2020,4,235,146,1,1,1000014492,
30541,16/06/2020,30/06/2020,3,232,233,0,0,1000014493,
30542,25/11/2020,03/12/2020,4,283,200,0,0,1000014494,
30543,27/11/2020,06/12/2020,2,277,107,0,0,1000014495,
30544,21/06/2020,04/07/2020,1,284,137,1,1,1000014496,
30545,25/01/2020,28/01/2020,1,252,73,0,0,1000014497,
30546,04/02/2020,18/02/2020,1,204,120,1,1,1000014498,
30547,14/07/2020,22/07/2020,4,292,86,0,0,1000014499,
30548,03/08/2020,13/08/2020,3,214,101,1,1,1000014500,
30549,13/10/2020,16/10/2020,4,261,28,0,0,1000014501,
30550,24/11/2020,04/12/2020,3,244,100,0,0,1000014502,
30551,16/08/2020,31/08/2020,3,244,162,1,1,1000014503,
30552,16/04/2020,30/04/2020,3,258,217,1,1,1000014504,
30553,14/06/2020,26/06/2020,1,227,299,0,0,1000014505,
30554,25/10/2020,01/11/2020,3,237,59,1,1,1000014506,
30555,22/09/2020,27/09/2020,2,227,68,0,0,1000014507,
30556,22/02/2020,08/03/2020,2,237,102,1,1,1000014508,
30557,08/07/2020,10/07/2020,2,232,28,0,0,1000014509,
30558,22/12/2020,25/12/2020,3,231,17,1,1,1000014510,
30559,22/08/2020,06/09/2020,2,225,11,0,0,1000014511,
30560,24/01/2020,28/01/2020,3,227,233,1,1,1000014512,
30561,19/10/2020,29/10/2020,4,254,279,1,1,1000014513,
30562,29/08/2020,11/09/2020,2,298,56,1,1,1000014514,
30563,07/05/2020,18/05/2020,3,279,95,0,0,1000014515,
30564,09/09/2020,10/09/2020,1,220,60,0,0,1000014516,
30565,16/11/2020,01/12/2020,1,251,106,0,0,1000014517,
30566,17/10/2020,26/10/2020,3,265,74,0,0,1000014518,
30567,05/02/2020,16/02/2020,4,283,89,1,1,1000014519,
30568,17/04/2020,01/05/2020,3,210,61,0,0,1000014520,
30569,01/07/2020,11/07/2020,2,226,24,0,0,1000014521,
30570,20/07/2020,02/08/2020,3,270,211,0,0,1000014522,
30571,11/07/2020,21/07/2020,1,213,16,1,1,1000014523,
30572,09/02/2020,15/02/2020,4,201,75,1,1,1000014524,
30573,21/04/2020,30/04/2020,3,270,195,0,0,1000014525,
30574,16/11/2020,23/11/2020,1,226,118,0,0,1000014526,
30575,04/03/2020,16/03/2020,2,236,21,0,0,1000014527,
30576,16/06/2020,25/06/2020,4,208,158,0,0,1000014528,
30577,15/05/2020,28/05/2020,1,230,42,1,1,1000014529,
30578,05/01/2020,12/01/2020,1,256,133,0,0,1000014530,
30579,15/10/2020,27/10/2020,3,232,157,1,1,1000014531,
30580,09/12/2020,18/12/2020,1,208,239,1,1,1000014532,
30581,23/12/2020,01/01/2021,3,231,140,1,1,1000014533,
30582,14/02/2020,15/02/2020,1,224,197,0,0,1000014534,
30583,25/12/2020,27/12/2020,3,217,105,1,1,1000014535,
30584,07/10/2020,22/10/2020,4,245,49,1,1,1000014536,
30585,06/10/2020,10/10/2020,2,272,221,0,0,1000014537,
30586,17/03/2020,19/03/2020,3,273,200,0,0,1000014538,
30587,28/07/2020,11/08/2020,4,237,25,0,0,1000014539,
30588,01/12/2020,04/12/2020,3,275,28,1,1,1000014540,
30589,03/03/2020,07/03/2020,3,218,266,0,0,1000014541,
30590,08/12/2020,10/12/2020,2,295,166,0,0,1000014542,
30591,14/12/2020,20/12/2020,4,228,244,0,0,1000014543,
30592,07/07/2020,16/07/2020,4,231,156,1,1,1000014544,
30593,19/08/2020,21/08/2020,1,273,188,1,1,1000014545,
30594,11/07/2020,17/07/2020,3,299,158,0,0,1000014546,
30595,10/11/2020,23/11/2020,3,272,270,0,0,1000014547,
30596,30/08/2020,02/09/2020,2,267,28,1,1,1000014548,
30597,11/11/2020,15/11/2020,4,296,230,0,0,1000014549,
30598,23/12/2020,31/12/2020,1,222,256,0,0,1000014550,
30599,05/10/2020,10/10/2020,2,247,23,1,1,1000014551,
30600,26/07/2020,31/07/2020,1,300,196,1,1,1000014552,
30601,02/06/2020,16/06/2020,3,298,54,1,1,1000014553,
30602,13/08/2020,21/08/2020,1,239,86,1,1,1000014554,
30603,27/12/2020,07/01/2021,4,272,125,0,0,1000014555,
30604,20/02/2020,03/03/2020,4,298,146,0,0,1000014556,
30605,26/12/2020,02/01/2021,4,207,129,0,0,1000014557,
30606,27/03/2020,07/04/2020,1,222,300,1,1,1000014558,
30607,30/03/2020,08/04/2020,4,258,27,1,1,1000014559,
30608,10/04/2020,15/04/2020,3,237,134,1,1,1000014560,
30609,21/09/2020,23/09/2020,1,224,198,1,1,1000014561,
30610,07/09/2020,14/09/2020,2,213,77,1,1,1000014562,
30611,05/11/2020,17/11/2020,4,294,94,1,1,1000014563,
30612,28/09/2020,11/10/2020,4,232,280,0,0,1000014564,
30613,22/08/2020,01/09/2020,1,220,287,0,0,1000014565,
30614,04/02/2020,12/02/2020,2,289,276,1,1,1000014566,
30615,20/01/2020,29/01/2020,4,289,158,0,0,1000014567,
30616,02/10/2020,15/10/2020,4,211,175,0,0,1000014568,
30617,20/08/2020,04/09/2020,4,298,270,0,0,1000014569,
30618,27/10/2020,29/10/2020,2,213,26,0,0,1000014570,
30619,25/04/2020,02/05/2020,2,273,293,1,1,1000014571,
30620,03/05/2020,15/05/2020,2,244,108,1,1,1000014572,
30621,29/01/2020,13/02/2020,1,256,33,1,1,1000014573,
30622,28/09/2020,07/10/2020,2,230,122,0,0,1000014574,
30623,09/06/2020,14/06/2020,1,251,59,1,1,1000014575,
30624,11/11/2020,15/11/2020,2,243,194,1,1,1000014576,
30625,05/04/2020,10/04/2020,2,222,161,0,0,1000014577,
30626,10/09/2020,15/09/2020,4,224,82,0,0,1000014578,
30627,02/08/2020,04/08/2020,1,213,279,0,0,1000014579,
30628,28/04/2020,11/05/2020,2,300,1,1,1,1000014580,
30629,24/04/2020,08/05/2020,3,224,204,0,0,1000014581,
30630,22/12/2020,23/12/2020,4,260,78,1,1,1000014582,
30631,17/09/2020,28/09/2020,3,227,166,1,1,1000014583,
30632,30/06/2020,04/07/2020,2,214,73,0,0,1000014584,
30633,25/07/2020,05/08/2020,2,217,112,0,0,1000014585,
30634,07/12/2020,21/12/2020,4,201,299,0,0,1000014586,
30635,26/04/2020,27/04/2020,3,273,90,0,0,1000014587,
30636,22/11/2020,06/12/2020,1,249,37,1,1,1000014588,
